"uniqueID","island","site","transect","topcolor","bowlcolor","partial","other","insectorders","count"
"NARitiL1",NA,"Riti","L1","w","b",0,0,"Blattodea",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Coleoptera",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Araneae",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Formicidae",2
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Isoptera",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Apoidea",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Crabronidae",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Trichoptera",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Diptera",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Lepidoptera",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Hemiptera",0
"NASblasL1",NA,"Sblas","L1","b","b",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","y","w",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","y","w",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","y","w",0,0,"Formicidae",6
"NANAL1",NA,NA,"L1","y","w",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","y","w",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","y","w",0,0,"Crabronidae",1
"NANAL1",NA,NA,"L1","y","w",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","y","w",0,0,"Diptera",1
"NANAL1",NA,NA,"L1","y","w",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","y","w",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","y","w",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Formicidae",5
"NANAL1",NA,NA,"L1","y","b",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Diptera",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","y","b",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Coleoptera",1
"NANAL1",NA,NA,"L1","y","r",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Formicidae",1
"NANAL1",NA,NA,"L1","y","r",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Diptera",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","y","r",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Formicidae",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Diptera",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","w","b",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","r","b",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","r","b",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","r","b",0,0,"Formicidae",5
"NANAL1",NA,NA,"L1","r","b",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","r","b",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","r","b",0,0,"Crabronidae",1
"NANAL1",NA,NA,"L1","r","b",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","r","b",0,0,"Diptera",4
"NANAL1",NA,NA,"L1","r","b",0,0,"Lepidoptera",2
"NANAL1",NA,NA,"L1","r","b",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","r","b",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Formicidae",1
"NANAL1",NA,NA,"L1","w","y",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Crabronidae",3
"NANAL1",NA,NA,"L1","w","y",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Diptera",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","w","y",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Formicidae",4
"NANAL1",NA,NA,"L1","r","w",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Diptera",1
"NANAL1",NA,NA,"L1","r","w",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","r","w",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Coleoptera",1
"NANAL1",NA,NA,"L1","b","b",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Formicidae",1
"NANAL1",NA,NA,"L1","b","b",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Diptera",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","b","b",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","b","r",0,0,"Coleoptera",1
"NANAL1",NA,NA,"L1","b","r",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","b","r",0,0,"Formicidae",1
"NANAL1",NA,NA,"L1","b","r",0,0,"Isoptera",1
"NANAL1",NA,NA,"L1","b","r",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","b","r",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","b","r",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","b","r",0,0,"Diptera",1
"NANAL1",NA,NA,"L1","b","r",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","b","r",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","b","r",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Formicidae",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Diptera",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","b","w",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Coleoptera",1
"NANAL1",NA,NA,"L1","y","y",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Formicidae",1
"NANAL1",NA,NA,"L1","y","y",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Diptera",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","y","y",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","w","w",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","w","w",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","w","w",0,0,"Formicidae",2
"NANAL1",NA,NA,"L1","w","w",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","w","w",0,0,"Apoidea",2
"NANAL1",NA,NA,"L1","w","w",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","w","w",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","w","w",0,0,"Diptera",1
"NANAL1",NA,NA,"L1","w","w",0,0,"Lepidoptera",1
"NANAL1",NA,NA,"L1","w","w",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","w","w",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","w","r",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","w","r",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","w","r",0,0,"Formicidae",1
"NANAL1",NA,NA,"L1","w","r",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","w","r",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","w","r",0,0,"Crabronidae",1
"NANAL1",NA,NA,"L1","w","r",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","w","r",0,0,"Diptera",1
"NANAL1",NA,NA,"L1","w","r",0,0,"Lepidoptera",0
"NANAL1",NA,NA,"L1","w","r",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","w","r",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","r","r",0,0,"Coleoptera",1
"NANAL1",NA,NA,"L1","r","r",0,0,"Araneae",1
"NANAL1",NA,NA,"L1","r","r",0,0,"Formicidae",1
"NANAL1",NA,NA,"L1","r","r",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","r","r",0,0,"Apoidea",3
"NANAL1",NA,NA,"L1","r","r",0,0,"Crabronidae",0
"NANAL1",NA,NA,"L1","r","r",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","r","r",0,0,"Diptera",6
"NANAL1",NA,NA,"L1","r","r",0,0,"Lepidoptera",2
"NANAL1",NA,NA,"L1","r","r",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","r","r",0,0,"Blattodea",0
"NANAL1",NA,NA,"L1","r","y",0,0,"Coleoptera",0
"NANAL1",NA,NA,"L1","r","y",0,0,"Araneae",0
"NANAL1",NA,NA,"L1","r","y",0,0,"Formicidae",5
"NANAL1",NA,NA,"L1","r","y",0,0,"Isoptera",0
"NANAL1",NA,NA,"L1","r","y",0,0,"Apoidea",0
"NANAL1",NA,NA,"L1","r","y",0,0,"Crabronidae",2
"NANAL1",NA,NA,"L1","r","y",0,0,"Trichoptera",0
"NANAL1",NA,NA,"L1","r","y",0,0,"Diptera",5
"NANAL1",NA,NA,"L1","r","y",0,0,"Lepidoptera",1
"NANAL1",NA,NA,"L1","r","y",0,0,"Hemiptera",0
"NANAL1",NA,NA,"L1","r","y",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Araneae",1
"NANAL2",NA,NA,"L2","b","y",0,0,"Formicidae",1
"NANAL2",NA,NA,"L2","b","y",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","b","y",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","b","b",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","b","b",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","b","b",0,0,"Formicidae",9
"NANAL2",NA,NA,"L2","b","b",0,0,"Isoptera",1
"NANAL2",NA,NA,"L2","b","b",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","b","b",0,0,"Crabronidae",1
"NANAL2",NA,NA,"L2","b","b",0,0,"Trichoptera",1
"NANAL2",NA,NA,"L2","b","b",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","b","b",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","b","b",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","b","b",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Formicidae",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","r","b",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Formicidae",2
"NANAL2",NA,NA,"L2","y","y",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Lepidoptera",2
"NANAL2",NA,NA,"L2","y","y",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","y","y",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Formicidae",2
"NANAL2",NA,NA,"L2","b","r",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","b","r",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Coleoptera",1
"NANAL2",NA,NA,"L2","r","w",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Formicidae",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","r","w",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","w","y",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","w","y",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","w","y",0,0,"Formicidae",2
"NANAL2",NA,NA,"L2","w","y",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","w","y",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","w","y",0,0,"Crabronidae",1
"NANAL2",NA,NA,"L2","w","y",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","w","y",0,0,"Diptera",1
"NANAL2",NA,NA,"L2","w","y",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","w","y",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","w","y",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Formicidae",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","b","w",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Formicidae",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","y","b",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Formicidae",1
"NANAL2",NA,NA,"L2","y","w",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","y","w",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","w","r",0,0,"Coleoptera",1
"NANAL2",NA,NA,"L2","w","r",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","w","r",0,0,"Formicidae",1
"NANAL2",NA,NA,"L2","w","r",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","w","r",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","w","r",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","w","r",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","w","r",0,0,"Diptera",1
"NANAL2",NA,NA,"L2","w","r",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","w","r",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","w","r",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Formicidae",5
"NANAL2",NA,NA,"L2","w","b",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Lepidoptera",1
"NANAL2",NA,NA,"L2","w","b",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","w","b",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Formicidae",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","r","y",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","w","w",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","w","w",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","w","w",0,0,"Formicidae",2
"NANAL2",NA,NA,"L2","w","w",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","w","w",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","w","w",0,0,"Crabronidae",1
"NANAL2",NA,NA,"L2","w","w",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","w","w",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","w","w",0,0,"Lepidoptera",1
"NANAL2",NA,NA,"L2","w","w",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","w","w",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Coleoptera",1
"NANAL2",NA,NA,"L2","r","r",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Formicidae",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","r","r",0,0,"Blattodea",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Coleoptera",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Araneae",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Formicidae",1
"NANAL2",NA,NA,"L2","y","r",0,0,"Isoptera",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Apoidea",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Crabronidae",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Trichoptera",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Diptera",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Lepidoptera",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Hemiptera",0
"NANAL2",NA,NA,"L2","y","r",0,0,"Blattodea",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Coleoptera",1
"NANAL3",NA,NA,"L3","y","y",0,0,"Araneae",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Formicidae",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Isoptera",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Apoidea",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Crabronidae",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Trichoptera",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Diptera",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Lepidoptera",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Hemiptera",0
"NANAL3",NA,NA,"L3","y","y",0,0,"Blattodea",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Coleoptera",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Araneae",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Formicidae",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Isoptera",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Apoidea",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Crabronidae",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Trichoptera",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Diptera",1
"NANAL3",NA,NA,"L3","y","w",0,0,"Lepidoptera",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Hemiptera",0
"NANAL3",NA,NA,"L3","y","w",0,0,"Blattodea",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Coleoptera",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Araneae",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Formicidae",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Isoptera",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Apoidea",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Crabronidae",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Trichoptera",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Diptera",1
"NANAL3",NA,NA,"L3","y","b",0,0,"Lepidoptera",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Hemiptera",0
"NANAL3",NA,NA,"L3","y","b",0,0,"Blattodea",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Coleoptera",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Araneae",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Formicidae",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Isoptera",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Apoidea",1
"NANAL3",NA,NA,"L3","b","b",0,0,"Crabronidae",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Trichoptera",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Diptera",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Lepidoptera",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Hemiptera",0
"NANAL3",NA,NA,"L3","b","b",0,0,"Blattodea",0
"NANAL3",NA,NA,"L3","r","r",0,0,"Coleoptera",0
"NANAL3",NA,NA,"L3","r","r",0,0,"Araneae",0
"NANAL3",NA,NA,"L3","r","r",0,0,"Formicidae",1
"NANAL3",NA,NA,"L3","r","r",0,0,"Isoptera",0
"NANAL3",NA,NA,"L3","r","r",0,0,"Apoidea",0
"NANAL3",NA,NA,"L3","r","r",0,0,"Crabronidae",0
"NANAL3",NA,NA,"L3","r","r",0,0,"Trichoptera",0
"NANAL3",NA,NA,"L3","r","r",0,0,"Diptera",0
